ncm;tratamento;reducao;norma;dispositivo;trecho
90181300;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181100;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181420;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181210;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181910;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181410;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
90181980;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 1.3";"Aparelhos de eletrodiagnóstico, exceto os produtos classificados nos códigos 9018.11.00, 9018.12.10, 9018.12.90, 9018.13.00, 9018.14.10, 9018.14.20, 9018.14.90, 9018.19.10 e 9018.19.20 9018.19.80"
901820;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 2";"Aparelhos de raios ultravioleta ou infravermelhos 9018.20"
90211010;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 3";"Artigos e aparelhos ortopédicos 9021.10.10"
90211020;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 4";"Artigos e aparelhos para fraturas 9021.10.20"
90213;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 5";"Artigos e aparelhos de prótese, exceto os dentários e os produtos classificados nos códigos 9021.39.91 e 9021.39.99 9021.3"
90213999;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 5";"Artigos e aparelhos de prótese, exceto os dentários e os produtos classificados nos códigos 9021.39.91 e 9021.39.99 9021.3"
90213991;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 5";"Artigos e aparelhos de prótese, exceto os dentários e os produtos classificados nos códigos 9021.39.91 e 9021.39.99 9021.3"
90221200;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 6";"Tomógrafo computadorizado 9022.12.00"
90221991;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 7";"Aparelhos de raio X, móveis, exceto os produtos classificados no código 9022.19.91 9022.13"
902213;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 7";"Aparelhos de raio X, móveis, exceto os produtos classificados no código 9022.19.91 9022.13"
90222110;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 8";"Aparelho de radiocobalto (bomba de cobalto) 9022.21.10"
90189099;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 9";"Aparelho de crioterapia 9018.90.99"
90222120;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 10";"Aparelho de gamaterapia 9022.21.20"
90222190;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 11";"Aparelhos que utilizem radiações alfa, beta, gama ou outras radiações ionizantes, para usos médicos, cirúrgicos, odontológicos ou veterinários, incluídos os aparelhos de radiofotografia ou de radioterapia, exceto os produtos classificados nos códigos 9022.21.10 e 9022.21.20 9022.21.90"
90222120;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 11";"Aparelhos que utilizem radiações alfa, beta, gama ou outras radiações ionizantes, para usos médicos, cirúrgicos, odontológicos ou veterinários, incluídos os aparelhos de radiofotografia ou de radioterapia, exceto os produtos classificados nos códigos 9022.21.10 e 9022.21.20 9022.21.90"
90222110;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 11";"Aparelhos que utilizem radiações alfa, beta, gama ou outras radiações ionizantes, para usos médicos, cirúrgicos, odontológicos ou veterinários, incluídos os aparelhos de radiofotografia ou de radioterapia, exceto os produtos classificados nos códigos 9022.21.10 e 9022.21.20 9022.21.90"
90192040;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 13";"Respirador 9019.20.40"
90181980;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 14";"Monitor multiparâmetros 9018.19.80"
90189010;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 15";"Bomba de infusão 9018.90.10"
90181300;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 16";"Aparelhos de diagnóstico por visualização de ressonância magnética 9018.13.00"
901812;zero;0;"Lei Complementar 214/2025";"Anexo XII, item 17";"Aparelhos de ultrassom 9018.12"
83024100;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 1";"Barra de apoio para pessoa com deficiência física 8302.41.00"
87131000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 2.1";"Sem mecanismo de propulsão 8713.10.00"
87139000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 2.2";"Cadeiras de rodas com motor ou outro mecanismo de propulsão e outros veículos para pessoas com incapacidade, mesmo com motor ou outro mecanismo de propulsão 8713.90.00"
87142000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 3";"Partes e acessórios destinados exclusivamente a aplicação em cadeiras de rodas ou em outros veículos para deficientes 8714.20.00"
90214000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 4";"Aparelhos para facilitar a audição dos surdos, exceto partes e acessórios 9021.40.00"
90219092;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 5";"Partes e acessórios de aparelhos para facilitar a audição dos surdos 9021.90.92"
90219019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 6";"Implantes cocleares 9021.90.19"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 1";"ABACAVIR 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 2";"ABEMACICLIBE 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 3";"ACALABRUTINIBE 3004.90.69"
30043210;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 4";"ACEPONATO DE METILPREDNISOLONA 3004.32.10"
30043290;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 5";"ACETATO DE ABIRATERONA 3004.32.90"
30043939;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 6";"ACETATO DE CIPROTERONA 3004.39.39"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 7";"ACETATO DE DEGARELIX 3004.39.29"
30043927;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 8";"ACETATO DE GOSSERRELINA 3004.39.27"
30043919;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 9";"ACETATO DE LEUPRORRELINA 3004.39.19"
30043936;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 10";"ACETATO DE MEGESTROL 3004.39.36"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 11";"ACETATO DE OCTREOTIDA 3004.39.29"
30043918;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 12";"ACETATO DE TRIPTORRELINA 3004.39.18"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 13";"ACETATO DESMOPRESSINA 3004.39.29"
30045090;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 14";"ÁCIDO FOLÍNICO (FÓLICO) 3004.50.90"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 15";"ÁCIDO TRANEXÂMICO 3004.90.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 16";"ÁCIDO ZOLEDRÔNICO 3004.90.69"
30049029;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 17";"ACITRETINA 3004.90.29"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 18";"AFLIBERCEPTE 3002.15.90"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 19";"ALBINTERFERONA ALFA-2B 3002.15.90"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 20";"ALBUMINA HUMANA 3002.12.39"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 21";"ALENDRONATO DE SÓDIO 3004.90.59"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 22";"ALENTUZUMABE 3002.15.90"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 23";"ALFA-ALGLICOSIDASE 3004.90.19"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 24";"ALFAELOSULFASE 3004.90.19"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 25";"ALFAEPOETINA 3002.12.39"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 26";"ALFAINTERFERONA 3002.15.90"
30021510;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 27";"ALFAPEGINTERFERONA 2A 3002.15.10"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 28";"ALFAPEGINTERFERONA 2B 3002.15.90"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 29";"ALFATIROTROPINA 3004.39.29"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 30";"ALFAVESTRONIDASE 3004.90.19"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 31";"ALPELISIBE 3004.90.79"
30049019;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 32";"ALTEPLASE 3004.90.19"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 33";"AMBRISENTANA 3004.90.79"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 34";"AMIFOSTINA 3004.90.59"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 35";"ANASTROZOL 3004.90.69"
30042099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 36";"ANFOTERICINA B 3004.20.99"
30042095;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 37";"ANFOTERICINA B EM LIPOSSOMAS 3004.20.95"
30049029;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 38";"ANTIMONIAL PENTAVALENTE 3004.90.29"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 39";"APALUTAMIDA 3004.90.69"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 40";"APREPITANTO 3004.90.78"
30046000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 41";"ARTEMÉTER 3004.60.00"
30046000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 42";"ARTEMÉTER + LUMEFANTRINA 3004.60.00"
30046000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 43";"ARTESUNATO + CLORIDRATO MEFLOQUINA 3004.60.00"
30046000;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 44";"ARTESUNATO DE SÓDIO 3004.60.00"
30049012;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 45";"ASPARAGINASE 3004.90.12"
30049042;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 46";"ATENOLOL 3004.90.42"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 47";"ATEZOLIZUMABE 3002.15.90"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 48";"AVELUMABE 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 49";"AXITINIBE 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 50";"AZACITIDINA 3004.90.79"
30049066;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 51";"AZATIOPRINA 3004.90.66"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 52";"BARICITINIBE 3004.90.79"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 53";"BENZONIDAZOL 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 54";"BESILATO DE ANLODIPINO 3004.90.69"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 55";"BETAEPOETINA 3002.12.39"
30021520;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 56";"BEVACIZUMABE 3002.15.20"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 57";"BICALUTAMIDA 3004.90.59"
29362931;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 58";"BIOTINA 2936.29.31"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 59";"BLINATUMOMABE 3002.15.90"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 60";"BORTEZOMIBE 3004.90.68"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 61";"BRENTUXIMABE VEDOTINA 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 62";"BRIGATINIBE 3004.90.69"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 63";"BROMETO DE IPRATRÓPIO 3004.49.90"
30043999;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 64";"BUDESONIDA 3004.39.99"
30021580;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 65";"BUROSUMABE 3002.15.80"
30049095;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 66";"BUSSULFANO 3004.90.95"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 67";"CABAZITAXEL 3004.90.59"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 68";"CAPECITABINA 3004.90.79"
30049035;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 69";"CARBIDOPA + LEVODOPA 3004.90.35"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 70";"CARBOPLATINA 3004.90.99"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 71";"CARFILZOMIBE 3004.90.79"
30049048;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 72";"CARMUSTINA 3004.90.48"
30042059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 73";"CEFALOTINA 3004.20.59"
30042059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 74";"CEFOXITINA 3004.20.59"
30042059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 75";"CEFTAZIDIMA 3004.20.59"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 76";"CELECOXIBE 3004.90.79"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 77";"CETUXIMABE 3002.15.90"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 78";"CICLOFOSFAMIDA 3004.90.79"
30042094;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 79";"CILASTATINA SÓDICA + IMIPENEM 3004.20.94"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 80";"CISPLATINA 3004.90.99"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 81";"CITARABINA 3004.90.79"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 82";"CITRATO DE IXAZOMIBE 3004.90.59"
30049034;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 84";"CITRATO DE TAMOXIFENO 3004.90.34"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 85";"CLADRIBINA 3004.90.79"
30049058;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 86";"CLODRONATO DISSÓDICO 3004.90.58"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 87";"CLOFAZIMINA 3004.90.69"
30049038;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 88";"CLORAMBUCILA 3004.90.38"
28444200;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 89";"CLORETO DE RÁDIO (223 RA) 2844.42.00"
25010090;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 90";"CLORETO DE SÓDIO 2501.00.90"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 91";"CLORETO DE SUXAMETÔNIO 3004.90.99"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 92";"CLORIDRATO DE ALECTINIBE 3004.90.79"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 93";"CLORIDRATO DE ALFENTANILA MONOIDRATADA 3004.90.69"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 94";"CLORIDRATO DE AMINOLEVULINATO DE METILA 3004.90.39"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 95";"CLORIDRATO DE CINACALCETE 3004.90.39"
30042069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 96";"CLORIDRATO DE DAUNORRUBICINA 3004.20.69"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 97";"CLORIDRATO DE DOBUTAMINA 3004.90.39"
30042069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 98";"CLORIDRATO DE DOXORRUBICINA 3004.20.69"
30042099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 99";"CLORIDRATO DE EPIRRUBICINA 3004.20.99"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 100";"CLORIDRATO DE ERLOTINIBE 3004.90.68"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 101";"CLORIDRATO DE FINGOLIMODE 3004.90.39"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 102";"CLORIDRATO DE GENCITABINA 3004.90.78"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 103";"CLORIDRATO DE GRANISSETRONA 3004.49.90"
30042069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 104";"CLORIDRATO DE IDARRUBICINA 3004.20.69"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 105";"CLORIDRATO DE IRINOTECANO 3004.49.90"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 106";"CLORIDRATO DE IRINOTECANO TRI-HIDRATADO 3004.49.90"
30049041;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 107";"CLORIDRATO DE METOCLOPRAMIDA 3004.90.41"
30049039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 108";"CLORIDRATO DE MITOXANTRONA 3004.90.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 109";"CLORIDRATO DE PALONOSETRONA 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 110";"CLORIDRATO DE PAZOPANIBE 3004.90.79"
30045090;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 111";"CLORIDRATO DE PIRIDOXINA 3004.50.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 112";"CLORIDRATO DE PONATINIBE 3004.90.69"
30044910;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 113";"CLORIDRATO DE TOPOTECANA 3004.49.10"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 114";"CLORIDRATO DE ZIPRASIDONA MONOIDRATADO 3004.90.79"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 115";"COMPLEXO PROTROMBÍNICO PARCIALMENTE ATIVADO 3002.12.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 116";"CRIZOTINIBE 3004.90.69"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 117";"DACARBAZINA 3004.90.68"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 118";"DAPAGLIFLOZINA 3004.90.59"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 119";"DARATUMUMABE 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 120";"DAROLUTAMIDA 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 121";"DASATINIBE 3004.90.79"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 122";"DECITABINA 3004.90.79"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 123";"DEFERASIROX 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 124";"DENOSUMABE 3002.15.90"
30043290;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 125";"DEXAMETASONA 3004.32.90"
30043929;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 126";"DIASPARTATO DE PASIREOTIDA 3004.39.29"
30049064;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 127";"DIAZEPAM 3004.90.64"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 128";"DICLORIDRATO DE DACLATASVIR 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 129";"DICLORIDRATO DE PRAMIPEXOL MONOIDRATADO 3004.90.79"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 130";"DICLORIDRATO DE QUININA 3004.49.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 131";"DICLORIDRATO DE SAPROPTERINA 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 132";"DIDANOSINA 3004.90.79"
30049095;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 133";"DIETILESTILBESTROL 3004.90.95"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 134";"DIFOSFATO DE CLOROQUINA 3004.90.69"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 135";"DIMALEATO DE AFATINIBE 3004.90.79"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 136";"DIMETILSULFÓXIDO DE TRAMETINIBE 3004.90.69"
30044990;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 137";"DITARTARATO DE VINORELBINA 3004.49.90"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 138";"DOCETAXEL 3004.90.59"
30049059;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 139";"DOCETAXEL TRI-HIDRATADO 3004.90.59"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 140";"DOLUTEGRAVIR SÓDICO 3004.90.79"
30042099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 141";"DOXICICLINA MONOIDRATADA 3004.20.99"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 142";"DURVALUMABE 3002.15.90"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 143";"ECULIZUMABE 3002.15.90"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 144";"EFAVIRENZ 3004.90.78"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 145";"ELEXACAFTOR 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 146";"ELOTUZUMABE 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 147";"ELTROMBOPAGUE OLAMINA 3004.90.69"
30043918;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 148";"EMBONATO DE TRIPTORRELINA 3004.39.18"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 149";"EMICIZUMABE 3002.15.90"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 150";"EMTRICITABINA 3004.90.78"
30043039;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 151";"ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL 3004.30.39"
30049099;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 152";"ENFLURANO 3004.90.99"
30049068;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 153";"ENFUVIRTIDA 3004.90.68"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 154";"ENTRICITABINA 3004.90.78"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 155";"ENTRICITABINA + FUMARATO TENOFOVIR DESOPROXILA 3004.90.78"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 156";"ENZALUTAMIDA 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 157";"ERDAFITINIBE 3004.90.69"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 158";"ESILATO DE NINTEDANIBE 3004.90.69"
30043220;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 159";"ESPIRONOLACTONA 3004.32.20"
30049079;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 160";"ESTAVUDINA 3004.90.79"
30043939;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 161";"ETINILESTRADIOL + LEVONORGESTREL 3004.39.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 162";"ETOMIDATO 3004.90.69"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 163";"ETOPOSIDEO 3004.90.78"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 164";"ETRAVIRINA 3004.90.69"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 165";"EVEROLIMO 3004.90.78"
30043994;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 166";"EXEMESTANO 3004.39.94"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 167";"FATOR IX DE COAGULAÇÃO 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 168";"FATOR VII DE COAGULAÇÃO ATIVADO RECOMBINANTE 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 169";"FATOR VIII DE COAGULAÇÃO 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 170";"FATOR VIII DE COAGULAÇÃO CONTENDO FATOR DE VON WILLEBRAND 3002.12.39"
30021239;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 171";"FATOR VIII DE COAGULAÇÃO RECOMBINANTE 3002.12.39"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 172";"FENTANILA 3004.90.69"
30021590;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 173";"FILGRASTIM 3002.15.90"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 174";"FLUORURACILA 3004.90.69"
30045010;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 175";"FOLINATO DE CÁLCIO 3004.50.10"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 176";"FOSAMPRENAVIR CÁLCICO 3004.90.78"
30049078;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 177";"FOSFATO DE FLUDARABINA 3004.90.78"
30049049;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 178";"FOSFATO DE OSELTAMIVIR 3004.90.49"
30049069;zero;0;"Lei Complementar 214/2025";"Anexo XIII, item 179";"FOSFATO DE RUXOLITINIBE 3004.90.69"
